@relation tweet
@attribute text string
@attribute country{"Nepal","Angola","Republik der Philippinen","Zambia","Uzbekistan","Suécia","Mongolia","Hungary","Bolivia","Francia","Luxembourg","Eesti","Japon","Україна","Senegal","Belarus'","Seychelles","Greece","Madagascar","Latvia","Somalia","Islamic Republic of Iran","Democratic Republic of Congo","Canadá","République Démocratique Du Congo","Viro","Lebanon","Vatican City","Spagna","Croatie","Regno Unito","Morocco","Republic of Croatia","Alemania","Emirati Arabi Uniti","Estonia","Azerbaijan","Montenegro","新加坡","Uganda","مملكة البحرين","Turks and Caicos Islands","Haiti","ญี่ปุ่น","Nicaragua","Vereinigte Staaten","Switzerland","Royaume du Maroc","Việt Nam","Grecia","Kazakhstan","Spanien","Romania","Germania","Kanada","Vietnam","भारत","Magyarország","Guadeloupe","Norge","Trinidad and Tobago","Hashemite Kingdom of Jordan","Cameroon","Kyrgyzstan","Malta","일본","Polska","Suomi","Bulgaria","Norway","Brunei","ישראל","Namibia","Reino Unido","Libya","Paraguay","Japón","Republic of Mozambique","","Ethiopia","Latvija","Bangladesh","Republic of Belarus","Georgia","لبنان","Martinique","Germany","Antigua and Barbuda","Zimbabwe","Republic of Mauritius","Schweiz","Tunisia","Guatemala","Mexique","Albania","Czech Republic","French Polynesia","Austria","الامارات العربية المتحدة","Svizzera","Algeria","Spanje","Islas Turcas y Caicos","Cuba","Moldova","Panamá","Central African Republic","Hellas","Ελλάς","Япония","Qatar","Curaçao","Ecuador","Poland","Monaco","Liban","Hrvatska","Cayman Islands","New Zealand","Botswana","România","Belgium","Cyprus","Guinea Bissau","Bélgica","دولة الكويت","Peru","Sint Maarten","Kuwait","Panama","Grécia","El Salvador","Republic of Serbia","Danmark","Беларусь","Österreich","Afghanistan","Spain","Espagne","Kenya","Sverige","República de Moçambique","Italy","Lesotho","België","Etats-Unis","Australia","Cambodia","Turkey","Bahrain","Andorra","Ghana","대한민국","Jamaica","Česká republika","Argentina","Украина","Ukraine","Denmark","Republic of Korea","مصر","Israel","Pakistan","Singapore","People's Republic of China","Portugal","المملكة العربية السعودية","France","Costa Rica","Kingdom of Saudi Arabia","Egypt","Republika ng Pilipinas","Mexico","Russia","Nederland","Ireland","Colombia","中华人民共和国","Finland","Thailand","Deutschland","Sweden","Tanzania","South Africa","India","España","United Kingdom","台灣","Italia","Türkiye","Espanya","Taiwan","The Netherlands","香港","Hong Kong","Nigeria","Россия","Malaysia","Dominican Republic","Venezuela","Republic of the Philippines","Estados Unidos","United Arab Emirates","Chile","Brazil","Indonesia","Sri Lanka","Japan","Brasil","México","Canada","ประเทศไทย","日本","United States"}
@data
"#puppylife🐾#oldenglishbulldog#puppy#cutestdog#life#trandingnow#doglover#dogs#dogs_of_world#animals#norway2day#krist… https  t co UD62vW82Bz  Kristiansand Norge  Kunst NBA Utrolig Populært Søt Spill Historie Popkultur Filmer Kunst Kunst ark gamer  1557324284657  null","Norway"
"Alhamdulillah palembanglamonde 😊 #dakkatekduonyo 🍰 @ Palembang Lamonde https  t co W9GwVXer64  Batam  Indonesia  Entrepreneur | @aqilla_brownies | @makassarbaklave | @makassaroishi | palembang lamonde | @lampungbonacake | banana foster lampung | roti besak palembang |  1557324403660  null","Indonesia"
"If you're looking for work in #Austin TX check out this job https  t co 0ZDWq8yU01 #CustomerService  In nearly 150 countries  Follow us to get a real time feed of all #jobs @Carlsonwagonlit global leader in #digital #biztravel and #meetings & #events  1557324403665  null","United States"
"DSQUARED2 #eyewear @HSH_opticians #leicestercity #Opticians #familyrunbusiness #EST1887 @ Henry Smith + Hamylton Op… https  t co IJ9Vp6C7Hj  Leicester England  We are a fourth generation family run Independent Opticians We pride ourselves in providing professional advice and exceptional individual patient care  1557324405658  null","United Kingdom"
"Wahnsinn  Wertvolle Tombolapreise warten am 1 6 ab 9 Uhr auf Euch Hier von Pfiff Haas  Waldhausen und USG Vie… https  t co 7nHj1iRQjy  Stuhr Niedersachsen  Reitsportgeschäft direkt an der A1 südlich von Bremen  1557324409662  null","Deutschland"
"Bahagian 4 Part 4 パート4 #saksofon #saxophone #hoobustank #hoobastank #jeremywasser #derekkwan #サクソフォーン #サクソフォン… https  t co FkE3FsDx10  Kulim & Kuala Lumpur  Boku namae wa Muhammad Zul Haqim desu  Malaysia desu  Nippon no daisuki  Yoroshiku onegaishimasu   )  1557324424663  null","Malaysia"
"A warm welcome to Matteo Soha &amp Nikita who all started with #invisalign 🤗 congratulations &amp welcome to the… https  t co ETiaVSHKVc  Richmond Hill Ontario  Specializing In Orthodontics for Children Teens and Adults | 905 770 0333  1557324429657  null","Canada"
"Cleared Incident on #NJ24 WB at Exit 7  NJ 124 JFK Parkway  New Jersey  Traffic & transit updates for the New Jersey area provided by New York State 511 Visit the website for more feeds  1557324454661  null","United States"
"#bwood global 🌐 #wedontlistenwelead 🇺🇸🇯🇵 @ Tokyo Japan https  t co NQ9FSHL8GE  nyc plasticWorld  design 2 inspire  1557324464659  null","Japan"
"Incrivelmente protegido Nem todos desfrutam da mesma Misericórdia Cuidado ao beber em Mato Grosso do Sul https  t co V2zwZ9WS3e  Campo Grande Brasil  Um homem de fé na busca do Mais Protagonizando o avançar contínuo  a priori Ser Fazer e ter em todo o tempo e lugar  aqui e agora  1557324554665  null","Brasil"
"I feel like I know how the sun feels when the clouds steal the sun's thunder ⛅ Seneng bgt bisa take moment ini 😊… https  t co canqzWWPlV  null  Allah swt ❤  1557324589663  null","Indonesia"
"Stolen shot 📸 Ph codatogiorgia      #sas #sneakersassaultsquad #peigworldwide #freofficial #nicekicks… https  t co 1NqZE50yOa  Venice Veneto  UniVe Ca’Foscari 📚 Sneakers Assault Squad 👟 •Music #singer #producer #dancer •Fashion #streetwear #highfashion •Sport #karate #basketball  1557324599664  null","Italia"
"I'm at AHMSA in Monclova Coahuila https  t co 33f3u0wXqf  Monclova Coahuila de Zaragoza  Economista crossfitero y corredor  También fanatico de películas y automoviles Snapchat rubengzzalcala  1557324604666  null","Mexico"
"Got to rock these Nike Zoom Fly Flyknit Pure Platinum Crimson while watchin’ the PBA Finals Live These are one of… https  t co 9wBEH6fzn3  Right where I wanna be   Now reading a new book & right exactly where I want to be   1557324608661  null","Republic of the Philippines"
"I'm at Assaí Atacadista  @assaioficial in Nilópolis RJ https  t co 9SdfGviYZe  Rio de Janeiro Brasil  Olhe para o céu o amor vem de lá  💕 yeshua 💕  1557324611666  null","Brasil"
"Told you I 40 was boring   #roadtrip #homewardbound #aztonc @ New Mexico https  t co GWDMTbla3p  Phoenix  Harleys Guns and Harleys  1557324622663  null","United States"
"Another beautiful day here thank you god https  t co TmwybIYldo  Dominican Republic  Loading   🇩🇴 🇩🇴  1557324643663  null","Dominican Republic"
"We're hiring in Philadelphia PA Click the link in our bio to apply to this job and more Retail Stocking Associat… https  t co cql7q5cqG3  Philadelphia PA  Follow this account for geo targeted Supply Chain job tweets in Philadelphia PA Need help Tweet us at @CareerArc  1557324664657  null","United States"
"Mezban guarded secrets of Nizam's culinary repertorie #RiwazBrunei #RiwazRadisson #radissonbrunei #iftar… https  t co t6mUwzBzwJ  Brunei  Authentic Indonesian Restaurant  1557324681658  null","Brunei"
"Want to work at O'Reilly Auto Parts We're hiring in #Greenville SC Click for details https  t co kTLjd688dz  Greenville SC  Follow this account for geo targeted Sales job tweets in Greenville SC Need help Tweet us at @CareerArc  1557324685659  null","United States"
"上海のお土産もろた。胸毛は隠れています。 https  t co VyDJ2Aarng  京都  義彦さんの笑顔と歌声に救われてる日々。ウタモノは正義。heidi ベル umbrella  1557324723665  null","Japan"
"MajOR tb    #bangalorediaries @ Nandi Hills India https  t co NWokEkF7iR  Muscat Oman  null  1557324744657  null","India"
"I'm at Katık Döner in İzmir https  t co q96EmznngD  İzmir  DEU  1557324795658  null","Turkey"
"Sekali sekali lah ya posting foto berdua biar nggak dikatain jomblo halu sama para haters Btw semoga besok aku ngg… https  t co aiKr7cOLzq  null  Half Entrepreneur Half Traveller  All Goodness come and stay in me ❤  1557324800663  null","Indonesia"
"Mil gracias por esta invitación se acata y se comparte #marketinginfluencers #MarketingDeModa catyvillota en Bo… https  t co 1n2kcrW0xD  Itagui Colombia  Advertising Adviser and consultant to Colombian to promote the fashion industry Managing and consult to enterprising  1557324804666  null","Colombia"
"If you're looking for work in Indianapolis IN check out this job https  t co Uc4SBi0jfS #KellyJobs #KellyServices  Indianapolis IN  Follow this account for geo targeted Engineering job tweets in Indianapolis IN Need help Tweet us at @CareerArc  1557324806660  null","United States"
"Can you recommend anyone for this job Production Support  Supervisor  https  t co vz0KTyzzgn #IT #Woonsocket RI  Providence RI  Follow this account for geo targeted IT Support Administration job tweets in Providence RI Need help Tweet us at @CareerArc  1557324826661  null","United States"
"nossa vei me estressa mt vai tomar no cuuuu  São Paulo Brasil  good vibes mas nem sempre  1557324828658  null","Brasil"
"#nerdalert🤓 🎧🔊🎶🎸🎛🖥 This is my Vlog documenting my new Studio PC build #digitalaudioworkstation #musicproduction… https  t co 0YHpfldb0M  New Orleans La  Just a collection of cells overrating myself 🎸🤟🎵Home of Mat Guerra Music Mtheory Music MGME Still I Rise and Camille’s Campaign  1557324873658  null","United States"
"🎁Bir güzeli ararken soldurdurduğum yıllarım🤪Kaz ayaklarım şahit alın size doldurduğum yorgun yıllarım 🤓 Şaka gibi b… https  t co NGSWluImBm  Barcelona  Professional Tourist Guide  1557324877664  null","España"
"949e899900p47937  null  null  1557324902664  null","Turkey"
"tanımlanma 🕔 kamga #190TLdenTTVerilir sosyal faaliyet benzetici ressam 🌎 şayia  Burdur Türkiye  🇹🇷 MAKÜ SİYASET BİLİMİ VE KAMU YÖNETİMİ YÜKSEK LİSANS ÖĞRENCİSİ ATATÜRKÇÜ SOSYALİST ✊ BEŞİKTAŞLI 🦅  1557324906665  null","Türkiye"
"yırtmaçlı 👕 çabuklaştırılabilme 4 #190TLdenTTVerilir sema mevt çatlama 👙  null  Asıl mesleğim Öğrencilik 10 yıldır bu işi http  xn yapyorum vkb Youtube’da video çekiyorum Birde amatör olarak rap yapıyorum  1557324912662  null","Türkiye"
"Raining outside = making it rain inside 💪🏻🐴❤️ • • • • #horse #indoorarena #dressage #equestrian #makingithappen… https  t co 2i6GxK6zk2  London  Professional Dressage Rider http  TATIANAMOUNTBATTEN COM Info@tatianamountbatten com  1557324921662  null","United Kingdom"
"düzenletebilme #190TLdenTTVerilir sonra maksatsızca  null  Süper Lig  1557324924657  null","Turkey"
"bindirebilme #190TLdenTTVerilir sulandırılma  Bursa Türkiye  normal olduğumu idda etmedim zatne  1557324937657  null","Türkiye"
"#190TLdenTTVerilir haşıllı piyasa ekonomisi  İstanbul Denizli  *Pamukkale Üniversitesi *instagram ercanuvacin *GALATASARAY  1557324944660  null","Türkiye"
"#190TLdenTTVerilir savulmak sıvanış  Bursa  Mustafa Kemal Atatürk kırmızı çizgimdir #herşeyçokgüzelolacak 💓  1557324953664  null","Türkiye"
"JUST ORDERED MY BLACK ALLIGATOR WEDDING TECOVA COWBOY BOOTS   Just ordered my #Tecovas #wedding #cowboyboots   … https  t co 6e7u2Tqxpw  New York City  Healthcare Exec RN Writer Public Speaker  proud father of 3 out gay since age 45 now engaged to Peter Rizzo eff 11 7 17  1557324973665  null","United States"
"Hace 10 años llegó mi más grande bendición mi maestro espiritual y mi fuente de amor incondicional Este ser de no… https  t co aHLgzCzLPJ  Mexico City  Actriz y conductora Lifestyle influencer Consultorio de Belleza @mamanaturaltv https  m facebook com taniaarredondoactriz  Instagram taniaarredondo  1557324978666  null","México"
"toslaşma #190TLdenTTVerilir atlayış  Görele Giresun  Mustafa Kemal Atatürk                                Giresun SNÜ    http  instagram com muzaffergncl  1557324999659  null","Türkiye"
"#190TLdenTTVerilir aşağılı yukarılı top tekniği dinsizleştirme  Artvin  Çok Sevdik Be Abi   1557325003661  null","Türkiye"
"#190TLdenTTVerilir Siyam kedisi Digor kesinleşmek  kdz ereğli  BAŞKAN  FENERBAHÇE MUSTAFA KEMAL ATATÜRK CHP  1557325026666  null","Türkiye"
"seleksiyon pışpışlayabilme #190TLdenTTVerilir  Isparta Türkiye  'Mustafa Kemal ATATÜRK'                   'Kaliteni bozarsan farkını kaybedersin '🤠😎 Hayalerime Dokun ~❤️~  1557325040660  null","Türkiye"
"久々海ほたるwww https  t co hnf6dtZWcY  null  その名の通りおひとりさまです笑笑 週末の楽しみ方は大洗かクルマいじりですね(๑•̀ㅁ•́ฅ✧ 大洗で見かけた時はお気軽に声掛けてください笑笑 無言フォローお許しください( ´罒`*)✧  1557325047666  null","中华人民共和国"
"Day 3️⃣ of #MotionThroughEmotion 👁 Todays emotion is #GUILT 😖 Which asana comes to mind when you think of this emot… https  t co XoUu7C75QX  Toronto Ontario  spiritual yogi ♎️ rising sun ♓️ moon | amira@yogiescape com  1557325132659  null","Canada"
"More meetings (@ Northend Community Center in Lafayette IN) https  t co U8FyyClLiO  Lafayette IN  Director of Technology for Faith Ministries author traveler space nut foodie professional geek  1557325147661  null","United States"
"Agence Inside DECO TEL AVIV  #agenceinsidedeco #naturecuts #homedecor #homestaging #home #decoration… https  t co VpQU9H8w28  Tel Aviv  Paris Londres  Agence Inside DECO votre seule adresse pour une Déco réussie  https  www homify fr experts 231351 agence ins  Port 972 53 599 1578 Port 33 6 74 84 55 95  1557325184664  null","ישראל"
"松本(長野県) 23 00の 気温 13 9℃ 南南東の風 4 4m s 湿度 35%RH https  t co TjdmaPJc81  Matsumoto Nagano JAPAN  松本(長野県)の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。  1557325221664  null","日本"
"Want to work in #Boston MA View our latest opening https  t co tI4vVRSaR9 #Retail  Boston MA  Follow this account for geo targeted Retail job tweets in Boston MA Need help Tweet us at @CareerArc  1557325239664  null","United States"
"Hoje vamos começar a Oficina de Aquarela para iniciantes e no próximo dia 22 para nível intermediário  O Ateliê Ni… https  t co hxgOqoy3FW  Rio de Janeiro  Brasil  Designer Artista Plástica e Curadora  1557325249662  null","Brasil"
"TEST_LAT LON b717e5fa 19f5 41e1 b6e5 6c1d07c3df7e  null  null  1557325264660  null","United States"
"Helkama Joensuu 120 € https  t co L3ZG0CMn8h https  t co IlDUV1S90w  Finland  Myyntiin tulleet polkupyörät kerättynä netin eri palveluista Tekoälyttömyyden takana @todeveni  1557325264663  null","Finland"
"Movida Sensual from San Antonio Texas will be performing ther new Bachata Choreography at the Legends Salsa Fest … https  t co XmZJXR9Loq  null  null  1557325332665  null","United States"
"Si tu techo es de paja no opines ARRIBA DE DIOS NO VIVE ❤ en Panama City Panama https  t co 3jKFsixeUz  Panama  Cantante de #REGGAE  #DANCEHALL  #RAP & #REGGAETON Fundador de @Scaredemcrew Contratos (507) 6740 8333 UP TO THE CRIME  1557325353661  null","Panamá"
"Don't be shy Score a job like Qualification Specialist at SelectStaffing by asking for referrals It's a great w… https  t co j5WvcEuwfu  Nampa ID  Follow this account for geo targeted Other job tweets in Nampa ID Need help Tweet us at @CareerArc  1557325368657  null","United States"
"#WaybackWednesday here’s the #JimCamachoBand at the legendary #TobaccoRoad circa 2014 That’s #JordanWelch on drum… https  t co ugR1tt4EL9  Miami FL  #Singer #Songwriter from #Miami FL New #songwriting #webseries @AdvSongwriting now streaming on #YouTube http  JimCamacho com  1557325401657  null","United States"
"Porta Celulares 📱conoce las Artesanías que elaboran nuestros estudiantes fundapedco #fundapedco #8may #artesanias… https  t co R3FIDMSxJA  Cali Kra 42 5A 39 Tequendama  null  1557325417661  null","Colombia"
"Want to work in #FortOglethorpe GA View our latest opening https  t co 1d2HKSa6WE #Pharmacist  Chattanooga TN  Follow this account for geo targeted Healthcare job tweets in Chattanooga TN Need help Tweet us at @CareerArc  1557325459665  null","United States"
"The Illuminati +27623585868 whatsap Grootfontein Helao Nafidi Henties Bay Karasburg Karibib Katima Mulilo Keetmansh… https  t co bUfqqbmmL1  Sandton South Africa  Read Before You Contact us HOW TO BECOME ILLUMINATI How to Join illuminati Family today The first stage is usually the Initiation Stage Contact Lord Lucas  1557325482657  null","Namibia"
"C A L Z E D ☀️ N 🌴 A + E 🍹 V 🐚 S S A — @TweetCalzedonia #calzedonia #fashionshow #ibiza #eivissa #workworkwork… https  t co mp2Tbw15gV  Spain NYC Milan London Paris  🇲🇺Mauritian🇪🇸Spanish ~ BE 505 LOXP ~            New York Models • Line Up Models • Monster Mgmt • Premier Models  1557325490660  null","España"
"Looking to score a job at Cameron Craig Group You're in luck Click the link in our bio for the job description an… https  t co xiBWJii5td  Central NJ  Follow this account for geo targeted Software Dev  General IT job tweets in Central NJ Need help Tweet us at @CareerArc  1557325514664  null","United States"
"Alright who here is with me that most granola is really sweet My friend and I jokingly call it “Ithaca’s Candy” be… https  t co ECP3AnSW9s  Ithaca NY  Havin’ fun isn’t hard when you’ve got a library card 🎶 @rednewtracing 🦎 Foodie IG @gazzellieeeats 🥞  1557325515659  null","United States"
"Let me be your G #bigpoppalove @ Moscow Russia https  t co QLS9VjPnMX  Moscow  MSTWNTD shuffilla@mstwntd com  1557325536660  null","Россия"
" Self care isn't selfish  Stay confident by taking care of your skin 400ml Rose water and 30ml essential oils av… https  t co jCYCC7xX0a  The girl nextdoor  🇬🇭 🇨🇲 I'm a beautiful mess but still HIS masterpiece | Movie Freak|  1557325542657  null","Ghana"
"WEEK ENDS SUNDAY WE GET PAID WEDNESDAY  #BOOM  Most Lucrative Compensation Plan in Industry  Fairest Compensati… https  t co rP1X4RPIIi  St Louis MO  Former Massage Therapist love helping others find natural health remedies  #health #painrelief #Hemp #CBD visit https  myctfo me angel33  1557325543659  null","United States"
"Matius 6 26 Pandanglah burung burung di langit yang tidak menabur dan tidak menuai dan tidak mengumpulkan bekal da… https  t co JraMusxsJo  Jakarta  Nothing Is Impossible In JESUS •|• follow @GOLyouth •|• £ove Mû$I¢ •| Gol Youth Project (+) https  soundcloud com hans_6080  1557325552666  null","Indonesia"
"¿Ya están listos para el #JaripeoBaile ・・・ 🇲🇽#AyudantiaMunicipaldeIxcatepec #IxcatepecLaFlorMásLimpiaDeTepoztlán… https  t co zlTK4S5pGl  null  Función principal es únicamente informativa de las actividades realizadas por la Ayudantía Municipal de Ixcatepec Mejorando cada día este hermoso pueblo  1557325612658  null","México"
"I love my new pic @ London United Kingdom https  t co OBzzyuLnWW  London England  La vida es corta rompe las reglas perdona rapidamente besa suavemente ama de verdad ri­ete sin control y nunca te arrepientas de algo que te hizo sonreir  1557325660662  null","Reino Unido"
